"","Event_ID","Incid_Type","Asmnt_Type","BurnBndAc","BurnBndLat","BurnBndLon","Ig_Date","Comment","IG_DATE","IG_YEAR","IG_MONTH","IG_DAY","closestStnDist_TMIN","closestStnID_TMIN","closestStnLong_TMIN","closestStnLat_TMIN"
"3556","AZ3178611089719940516","Wildfire","Initial",1686,31.786,-110.897,"1994-05-16","",1994-05-16,1994,5,16,5.45656242690789,"USC00027593",-110.8464,31.7625
"3557","AZ3180811152719940629","Wildfire","Initial",1574,31.808,-111.527,"1994-06-29","Average of dNBR and Post_NBR verify with Post_Refl-- Use all to capture grass bu",1994-06-29,1994,6,29,18.2270060408281,"USC00024675",-111.5978,31.9603
"3559","AZ3185710927019940628","Wildfire","Extended",25238,31.857,-109.27,"1994-06-28","",1994-06-28,1994,6,28,6.75559744683225,"USC00026716",-109.2056,31.8833
"3560","AZ3208711047219940629","Wildfire","Initial",1133,32.087,-110.472,"1994-06-29","",1994-06-29,1994,6,29,22.6825571381209,"USC00021330",-110.3481,32.2617
"3562","AZ3218711052219940629","Wildfire","Extended",15472,32.187,-110.522,"1994-06-29","",1994-06-29,1994,6,29,18.3668918411679,"USC00021330",-110.3481,32.2617
"3563","AZ3218711069619940508","Wildfire","Initial",1270,32.187,-110.696,"1994-05-08","",1994-05-08,1994,5,8,14.7101370807783,"USC00028800",-110.8333,32.25
"3564","AZ3224611047319940701","Wildfire","Initial",6720,32.246,-110.473,"1994-07-01","",1994-07-01,1994,7,1,11.8875273008047,"USC00021330",-110.3481,32.2617
"3565","AZ3262911070419940628","Wildfire","Initial",3795,32.629,-110.704,"1994-06-28","Discrepancy in total acres only fire in selected area",1994-06-28,1994,6,28,4.10212421981613,"USC00026119",-110.7344,32.6025
"3566","AZ3287111018319940622","Wildfire","Extended",11537,32.871,-110.183,"1994-06-22","",1994-06-22,1994,6,22,24.0376838302147,"USC00023150",-109.9855,33.0094
"3568","AZ3358210907519940423","Wildfire","Extended",2933,33.582,-109.075,"1994-04-23","",1994-04-23,1994,4,23,18.0317404511373,"USS0009S06S",-109.22,33.69
"3570","AZ3377411100819940629","Wildfire","Initial",5979,33.774,-111.008,"1994-06-29","",1994-06-29,1994,6,29,9.07408867948737,"USS0010S01S",-110.92,33.81
"3571","AZ3378811170919940624","Wildfire","Initial",1245,33.788,-111.709,"1994-06-24","",1994-06-24,1994,6,24,5.99393435802015,"USC00020632",-111.6497,33.8097
"3572","AZ3406711131219940806","Wildfire","Initial",3119,34.067,-111.312,"1994-08-06","",1994-08-06,1994,8,6,18.6680668253865,"USW00093139",-111.3447,34.2325
"3573","AZ3415511178719940628","Wildfire","Initial",1373,34.155,-111.787,"1994-06-28","",1994-06-28,1994,6,28,23.1349238211897,"USC00021614",-111.6981,34.3494
"3574","AZ3416011238419941021","Wildfire","Extended",1893,34.16,-112.384,"1994-10-21","",1994-10-21,1994,10,21,6.58102527093318,"USC00022329",-112.3453,34.2097
"3575","AZ3419611222119940628","Wildfire","Initial",4906,34.196,-112.221,"1994-06-28","",1994-06-28,1994,6,28,11.5451237661502,"USC00022329",-112.3453,34.2097
"3577","AZ3428011229819940628","Wildfire","Initial",3746,34.28,-112.298,"1994-06-28","",1994-06-28,1994,6,28,8.95476749184648,"USC00022329",-112.3453,34.2097
"3580","AZ3450411405219940813","Wildfire","Initial",1657,34.504,-114.052,"1994-08-13","",1994-08-13,1994,8,13,26.1724075115977,"USC00046699",-114.1708,34.2903
"3581","AZ3476711343119940610","Wildfire","Initial",1125,34.767,-113.431,"1994-06-10","",1994-06-10,1994,6,10,17.9555356949221,"USC00029309",-113.6125,34.7056
"3583","AZ3488711391119940531","Wildfire","Extended",2082,34.887,-113.911,"1994-05-31","",1994-05-31,1994,5,31,20.4279922860133,"USC00029645",-114.1344,34.8775
"3584","AZ3494711430719940813","Wildfire","Initial",5824,34.947,-114.307,"1994-08-13","",1994-08-13,1994,8,13,17.5528815907401,"USC00029645",-114.1344,34.8775
"3585","AZ3494911187819940729","Wildfire","Extended",2060,34.949,-111.878,"1994-07-29","",1994-07-29,1994,7,29,11.2617187209941,"USC00026037",-111.7553,34.96
"3586","AZ3497811293219940629","Wildfire","Extended",3269,34.978,-112.932,"1994-06-29","",1994-06-29,1994,6,29,12.4648230873555,"USC00029158",-112.8097,34.9281
"3587","AZ3528811433019940628","Wildfire","Initial",2907,35.288,-114.33,"1994-06-28","",1994-06-28,1994,6,28,26.3470927364181,"USC00264480",-114.5806,35.1692
"3588","AZ3539811443319940422","Wildfire","Initial",2188,35.398,-114.433,"1994-04-22","",1994-04-22,1994,4,22,28.7856166280094,"USC00264480",-114.5806,35.1692
"3589","AZ3557211447719940627","Wildfire","Initial",24951,35.572,-114.477,"1994-06-27","",1994-06-27,1994,6,27,36.972810978504,"USC00029376",-114.6611,35.8686
"3590","AZ3568111434419940905","Wildfire","Initial",4222,35.681,-114.344,"1994-09-05","",1994-09-05,1994,9,5,35.4446580204534,"USC00029376",-114.6611,35.8686
"3591","AZ3569811399719940818","Wildfire","Initial",1487,35.698,-113.997,"1994-08-18","Fire perimeter was difficult to delineate.",1994-08-18,1994,8,18,47.5650150274674,"USC00028516",-114.3289,36.03
"3592","AZ3570411422819940627","Wildfire","Initial",6154,35.704,-114.228,"1994-06-27","",1994-06-27,1994,6,27,37.4143006783994,"USC00028516",-114.3289,36.03
"3593","AZ3599911386219940701","Wildfire","Initial",10745,35.999,-113.862,"1994-07-01","",1994-07-01,1994,7,1,42.1823885972434,"USC00028516",-114.3289,36.03
"3594","AZ3654111392919940807","Wildfire","Initial",1143,36.541,-113.929,"1994-08-07","",1994-08-07,1994,8,7,30.7129505605192,"USC00261327",-114.11,36.7756
"3595","CA3260411692519941009","Wildfire","Initial",2229,32.604,-116.925,"1994-10-09","",1994-10-09,1994,10,9,15.5998929627688,"USC00041758",-117.0858,32.64
"3596","CA3289211698019940112","Wildfire","Initial",2233,32.892,-116.98,"1994-01-12","Used 03/31/1994 L5 scene to create the fire perimeter.",1994-01-12,1994,1,12,11.2730857499059,"USC00042706",-116.9281,32.8006
"3597","CA3318211683219940626","Wildfire","Extended",5351,33.182,-116.832,"1994-06-26","Used 07/051994 L5 scene to create the fire perimeter.",1994-06-26,1994,6,26,8.99982948534217,"USC00043914",-116.7614,33.2372
"3598","CA3344811666519940624","Wildfire","Extended",7092,33.448,-116.665,"1994-06-24","",1994-06-24,1994,6,24,13.6409082508831,"USC00046319",-116.7917,33.3861
"3599","CA3364111652219940701","Wildfire","Extended",21040,33.641,-116.522,"1994-07-01","",1994-07-01,1994,7,1,20.7923142106147,"USC00046635",-116.5097,33.8275
"3600","CA3369211686719940627","Wildfire","Extended",1676,33.692,-116.867,"1994-06-27","",1994-06-27,1994,6,27,5.70438914154293,"USC00043896",-116.8939,33.7381
"3601","CA3370611680419940619","Wildfire","Extended",1575,33.706,-116.804,"1994-06-19","",1994-06-19,1994,6,19,9.0583552091397,"USC00043896",-116.8939,33.7381
"3602","CA3382011694719940627","Wildfire","Initial",2121,33.82,-116.947,"1994-06-27","",1994-06-27,1994,6,27,3.70862602014405,"USC00047813",-116.9753,33.7964
"3603","CA3392911707419940724","Wildfire","Initial",2161,33.929,-117.074,"1994-07-24","",1994-07-24,1994,7,24,8.55315539133819,"USW00023156",-116.9814,33.9286
"3604","CA3430511718019940814","Wildfire","Initial (SS)",1043,34.305,-117.18,"1994-08-14","",1994-08-14,1994,8,14,6.53469006279191,"USC00044671",-117.1883,34.2467
"3605","CA3433711710219940703","Wildfire","Extended",12778,34.337,-117.102,"1994-07-03","Devils Fire  used July 5  1994 Landsat 5 image to help create the fire perimeter",1994-07-03,1994,7,3,12.8078849332129,"USC00044671",-117.1883,34.2467
"3606","CA3439011764219940625","Wildfire","Extended",3488,34.39,-117.642,"1994-06-25","Scout",1994-06-25,1994,6,25,22.2008399416904,"USC00042771",-117.6303,34.5892
"3607","CA3446011804519940625","Wildfire","Extended",4094,34.46,-118.045,"1994-06-25","Shooting-used 09/14/94 scene to create perimeter",1994-06-25,1994,6,25,14.3899309806001,"USC00046773",-117.8969,34.5025
"3608","CA3461911968819940601","Wildfire","Extended",1807,34.619,-119.688,"1994-06-01","Used 08/04/94 scene to create perimeter",1994-06-01,1994,6,1,10.7554921571599,"USC00043402",-119.6822,34.5225
"3609","CA3473112044619941009","Wildfire","Extended",1987,34.731,-120.446,"1994-10-09","Hard to determine perimeter edited Ca. Dept. Forestry",1994-10-09,1994,10,9,8.59696319752392,"USC00045064",-120.4514,34.6539
"3610","CA3490911972919940730","Wildfire","Extended",3404,34.909,-119.729,"1994-07-30","Used 08/04/94 scene to edit Ca. Dept. Forestry perimeter",1994-07-30,1994,7,30,5.8634220711799,"USC00046154",-119.6828,34.9456
"3611","CA3500411993619940908","Wildfire","Initial",3266,35.004,-119.936,"1994-09-08","",1994-09-08,1994,9,8,23.9933541979762,"USC00046154",-119.6828,34.9456
"3612","CA3515511711219940813","Wildfire","Initial",1458,35.155,-117.112,"1994-08-13","",1994-08-13,1994,8,13,30.32165690661,"USC00040521",-117.0219,34.8928
"3613","CA3520611991719940523","Wildfire","Extended",3423,35.206,-119.917,"1994-05-23","Used 08/04/94 scene to create perimeter",1994-05-23,1994,5,23,35.993344119977,"USC00046154",-119.6828,34.9456
"3614","CA3525911502319940628","Wildfire","Initial",6350,35.259,-115.023,"1994-06-28","",1994-06-28,1994,6,28,24.8207661030947,"USC00267369",-114.9217,35.4661
"3615","CA3537611880519940530","Wildfire","Initial",2447,35.376,-118.805,"1994-05-30","",1994-05-30,1994,5,30,23.5269083992836,"USW00023155",-119.0542,35.4344
"3616","CA3539212068319940814","Wildfire","Initial",48441,35.392,-120.683,"1994-08-14","",1994-08-14,1994,8,14,4.58031197508392,"USC00047933",-120.6375,35.3742
"3617","CA3542712003119940703","Wildfire","Initial",2908,35.427,-120.031,"1994-07-03","",1994-07-03,1994,7,3,44.0690512880743,"USC00047672",-120.5039,35.3372
"3618","CA3547311869919940627","Wildfire","Initial",9130,35.473,-118.699,"1994-06-27","",1994-06-27,1994,6,27,28.2644251889452,"USC00043463",-118.7006,35.7269
"3619","CA3559312038819940624","Wildfire","Initial",1591,35.593,-120.388,"1994-06-24","",1994-06-24,1994,6,24,23.3584174398349,"USW00093209",-120.6283,35.6697
"3620","CA3564211844219940614","Wildfire","Initial",2717,35.642,-118.442,"1994-06-14","",1994-06-14,1994,6,14,15.7096988604344,"USC00044523",-118.4389,35.7831
"3621","CA3574711817719940621","Wildfire","Initial",2564,35.747,-118.177,"1994-06-21","",1994-06-21,1994,6,21,23.9955435716675,"USC00044523",-118.4389,35.7831
"3622","CA3585112017919940612","Wildfire","Initial",1022,35.851,-120.179,"1994-06-12","",1994-06-12,1994,6,12,26.2700009560262,"USC00044534",-119.96,36.0067
"3623","CA3590412071619940624","Wildfire","Initial",1338,35.904,-120.716,"1994-06-24","",1994-06-24,1994,6,24,27.2580079381951,"USW00093209",-120.6283,35.6697
"3624","CA3646712120519940805","Wildfire","Initial",1131,36.467,-121.205,"1994-08-05","",1994-08-05,1994,8,5,2.62993634192063,"USC00046926",-121.1822,36.4819
"3625","CA3721411927319940824","Wildfire","Extended",5401,37.214,-119.273,"1994-08-24","",1994-08-24,1994,8,24,2.88412408208418,"USC00040755",-119.2419,37.2064
"3626","CA3729712160119941114","Prescribed Fire","Initial (SS)",1873,37.297,-121.601,"1994-11-14","",1994-11-14,1994,11,14,6.35670520381053,"USC00045933",-121.6425,37.3436
"3627","CA3732412142819941013","Wildfire","Extended",1470,37.324,-121.428,"1994-10-13","",1994-10-13,1994,10,13,19.1107799292715,"USC00045933",-121.6425,37.3436
"3628","CA3764112147219940811","Wildfire","Initial",1484,37.641,-121.472,"1994-08-11","",1994-08-11,1994,8,11,11.9438382910516,"USC00048999",-121.3467,37.6819
"3629","CA3765511953619940809","Wildfire","Extended",3246,37.655,-119.536,"1994-08-09","",1994-08-09,1994,8,9,11.615311116529,"USC00049855",-119.5897,37.7503
"3630","CA3798812063119940629","Wildfire","Initial",1750,37.988,-120.631,"1994-06-29","",1994-06-29,1994,6,29,12.8205960330006,"USC00046174",-120.4864,38.0047
"3631","CA3806612033419940809","Wildfire","Extended",1498,38.066,-120.334,"1994-08-09","",1994-08-09,1994,8,9,11.9470971641437,"USC00048353",-120.3872,37.9672
"3632","CA3860812119119940701","Wildfire","Initial",1742,38.608,-121.191,"1994-07-01","",1994-07-01,1994,7,1,20.5051389479521,"USW00023271",-121.4169,38.5556
"3633","CA3881312080119940807","Wildfire","Extended",1001,38.813,-120.801,"1994-08-07","",1994-08-07,1994,8,7,10.6413230180596,"USC00046962",-120.7333,38.7333
"3634","CA3939912006519940811","Wildfire","Extended",1273,39.399,-120.065,"1994-08-11","",1994-08-11,1994,8,11,2.71917374148984,"USC00040931",-120.0936,39.3886
"3635","CA3951712003719940804","Wildfire","Extended",7342,39.517,-120.037,"1994-08-04","",1994-08-04,1994,8,4,10.4741140788334,"USS0019K08S",-119.94,39.46
"3636","CA3954912157219940611","Wildfire","Initial",1209,39.549,-121.572,"1994-06-11","",1994-06-11,1994,6,11,3.83353516565512,"USC00046521",-121.5531,39.5178
"3637","CA3960112019319940816","Wildfire","Extended",47912,39.601,-120.193,"1994-08-16","Used CA provided perimeter for some of North and East perimeter in shrublands",1994-08-16,1994,8,16,14.437993333952,"USS0020K03S",-120.28,39.49
"3638","CA3988312279019940827","Wildfire","Extended",2776,39.883,-122.79,"1994-08-27","Sugarfoot",1994-08-27,1994,8,27,39.54853339527,"USC00042081",-123.2444,39.8158
"3639","CA4001412013619940603","Wildfire","Extended",2112,40.014,-120.136,"1994-06-03","",1994-06-03,1994,6,3,6.53901263252,"USC00042506",-120.0828,39.9717
"3640","CA4012012175619940918","Wildfire","Extended",44256,40.12,-121.756,"1994-09-18","Barkley  perimeter digitized from October 21  1994 Landsat image LT5044032009429",1994-09-18,1994,9,18,28.0617020524248,"USC00045679",-121.6092,40.3458
"3641","CA4059912202419941001","Prescribed Fire","Initial",1039,40.599,-122.024,"1994-10-01","Morrow (RX?)",1994-10-01,1994,10,1,24.9333669817161,"USW00024257",-122.2986,40.5175
"3642","CA4072112286319940712","Wildfire","Initial",1782,40.721,-122.863,"1994-07-12","Browns",1994-07-12,1994,7,12,5.79341389049307,"USC00049026",-122.7947,40.7264
"3643","CA4075512062319940918","Wildfire","Extended",2114,40.755,-120.623,"1994-09-18","LMU LGT   66 (? 2nd fire?)",1994-09-18,1994,9,18,20.2502746832314,"USC00048873",-120.4333,40.8667
"3644","CA4125412043319940723","Wildfire","Initial",2214,41.254,-120.433,"1994-07-23","",1994-07-23,1994,7,23,11.6819449042594,"USC00044374",-120.2947,41.2683
"3645","CA4127212044719940831","Wildfire","Initial",2633,41.272,-120.447,"1994-08-31","",1994-08-31,1994,8,31,12.7493979916448,"USC00044374",-120.2947,41.2683
"3646","CA4136312315119940919","Wildfire","Extended",7156,41.363,-123.151,"1994-09-19","",1994-09-19,1994,9,19,7.05126244463246,"USC00048025",-123.1331,41.3011
"3647","CA4162312361019940722","Wildfire","Extended",28007,41.623,-123.61,"1994-07-22","",1994-07-22,1994,7,22,27.4531450727528,"USC00043761",-123.3747,41.7961
"3648","CA4172412354619940721","Wildfire","Extended",1697,41.724,-123.546,"1994-07-21","",1994-07-21,1994,7,21,16.3325391788512,"USC00043761",-123.3747,41.7961
"3649","CO3713410798219940713","Wildfire","Initial",13234,37.134,-107.982,"1994-07-13","",1994-07-13,1994,7,13,12.4097424786263,"USC00053016",-108.0514,37.2308
"3650","CO3748810283919940705","Wildfire","Initial (SS)",1719,37.488,-102.839,"1994-07-05","",1994-07-05,1994,7,5,15.7043186442157,"USC00057866",-102.7428,37.3694
"3651","CO3827610255319940723","Wildfire","Initial (SS)",2039,38.276,-102.553,"1994-07-23","",1994-07-23,1994,7,23,21.4099132885091,"USC00054770",-102.6306,38.0936
"3652","CO3830010901119940713","Wildfire","Extended",1730,38.3,-109.011,"1994-07-13","",1994-07-13,1994,7,13,9.58312740161569,"USC00056318",-108.9833,38.3833
"3653","CO3886410767219940704","Wildfire","Initial",3834,38.864,-107.672,"1994-07-04","",1994-07-04,1994,7,4,4.48745895212362,"USC00056306",-107.6225,38.8522
"3654","CO3920910901919940712","Wildfire","Initial",4240,39.209,-109.019,"1994-07-12","",1994-07-12,1994,7,12,26.1129615638147,"USC00053146",-108.7281,39.1444
"3655","CO3941710872719940626","Wildfire","Extended",1848,39.417,-108.727,"1994-06-26","",1994-06-26,1994,6,26,30.345879278978,"USC00053146",-108.7281,39.1444
"3656","CO3957610740619940703","Wildfire","Initial",2014,39.576,-107.406,"1994-07-03","",1994-07-03,1994,7,3,9.98226002905368,"USC00053359",-107.3172,39.5181
"3657","CO3996710746719940712","Wildfire","Extended",3225,39.967,-107.467,"1994-07-12","",1994-07-12,1994,7,12,6.94507334087629,"USC00055414",-107.4336,40.0239
"3658","CO4013010863019940626","Wildfire","Initial",1832,40.13,-108.63,"1994-06-26","",1994-06-26,1994,6,26,12.9902205393703,"USC00056832",-108.7728,40.0889
"3659","CO4035110838619940830","Wildfire","Extended",2131,40.351,-108.386,"1994-08-30","Burned next to a previous fire  uncertain about north perimeter.",1994-08-30,1994,8,30,20.0121786243178,"USC00055422",-108.605,40.2844
"3660","CO4037110842619940704","Wildfire","Initial",1397,40.371,-108.426,"1994-07-04","Another fire burned in the same area 2 months later (after initial scene).",1994-07-04,1994,7,4,17.9915812911041,"USC00055422",-108.605,40.2844
"3661","CO4068310790619940715","Wildfire","Initial",1377,40.683,-107.906,"1994-07-15","",1994-07-15,1994,7,15,24.5114944421553,"USC00055446",-108.0947,40.5158
"3662","CO4074710762419940713","Wildfire","Initial",2255,40.747,-107.624,"1994-07-13","",1994-07-13,1994,7,13,32.5519086566993,"USC00480484",-107.6578,41.0383
"3663","CO4083210785519940716","Wildfire","Initial",1104,40.832,-107.855,"1994-07-16","",1994-07-16,1994,7,16,28.3271108838738,"USC00480484",-107.6578,41.0383
"3664","FL2587308117119940415","Prescribed Fire","Initial (SS)",1451,25.873,-81.171,"1994-04-15","",1994-04-15,1994,4,15,13.8851513695057,"USC00086406",-81.0331,25.8603
"3665","FL2596708091819940227","Prescribed Fire","Initial (SS)",8051,25.967,-80.918,"1994-02-27","",1994-02-27,1994,2,27,16.5498818390851,"USC00086406",-81.0331,25.8603
"3667","FL2601208113119940626","Prescribed Fire","Initial (SS)",8609,26.012,-81.131,"1994-06-26","",1994-06-26,1994,6,26,19.5250544957433,"USC00086406",-81.0331,25.8603
"3668","FL2601608154319940523","Wildfire","Initial (SS)",584,26.016,-81.543,"1994-05-23","",1994-05-23,1994,5,23,21.806052902515,"USC00086078",-81.6842,26.1653
"3669","FL2603308150519940526","Wildfire","Initial (SS)",989,26.033,-81.505,"1994-05-26","",1994-05-26,1994,5,26,23.1911131880584,"USC00086078",-81.6842,26.1653
"3671","FL2609108149519940611","Wildfire","Initial (SS)",527,26.091,-81.495,"1994-06-11","",1994-06-11,1994,6,11,20.6391826210808,"USC00086078",-81.6842,26.1653
"3673","FL2641708044119940807","Wildfire","Initial (SS)",11268,26.417,-80.441,"1994-08-07","",1994-08-07,1994,8,7,23.4540794518184,"USC00081858",-80.275,26.2678
"3680","FL2717708235619940526","Wildfire","Initial (SS)",4477,27.177,-82.356,"1994-05-26","",1994-05-26,1994,5,26,8.08826200606701,"USC00086065",-82.3153,27.24
"3681","FL2719208231619940203","Wildfire","Initial (SS)",1613,27.192,-82.316,"1994-02-03","",1994-02-03,1994,2,3,5.34379158850881,"USC00086065",-82.3153,27.24
"3688","FL2752308105319940203","Wildfire","Initial (SS)",3228,27.523,-81.053,"1994-02-03","",1994-02-03,1994,2,3,28.0167692806656,"USC00083137",-80.7694,27.5139
"3716","FL2864808091019940203","Wildfire","Initial (SS)",2322,28.648,-80.91,"1994-02-03","",1994-02-03,1994,2,3,9.47415071899098,"USC00088942",-80.8169,28.6242
"3717","FL2925208167519940513","Wildfire","Initial",513,29.252,-81.675,"1994-05-13","",1994-05-13,1994,5,13,24.6709585156474,"USC00081978",-81.5161,29.425
"3735","GA3278508230919940315","Wildfire","Initial",561,32.785,-82.309,"1994-03-15","",1994-03-15,1994,3,15,13.3181997714448,"USC00095863",-82.2156,32.8753
"3736","ID4206011524119940718","Wildfire","Initial",2760,42.06,-115.241,"1994-07-18","",1994-07-18,1994,7,18,10.5016509700991,"USC00106250",-115.3597,42.0264
