OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,SHAPE_Length,SHAPE_Area,FIRE_TYPE
10517,1305,IL3763808843120150330,UNNAMED,2015,3,30,25304.56394,8438811.57,Prescribed Fire
10518,1493,IL3768108841320140224,UNNAMED,2014,2,24,18610.89035,9662975.964,Prescribed Fire
10519,581,IN3805608657620100407,ROCKHOUSE HOLLOW RX,2010,4,7,15489.97002,3798030.556,Prescribed Fire
10520,911,IN3813908647720140323,UNNAMED,2014,3,23,11769.26958,5966287.178,Prescribed Fire
10521,670,IN3831608665920100413,RICEVILLE RX,2010,4,13,8455.828081,4414655.402,Prescribed Fire
10522,2215,IN3885808542320110314,WUIUNITS0&12011,2011,3,14,37185.08748,14805560.27,Wildfire
10523,6820,KS3751109656120160323,UNNAMED,2016,3,23,44392.86865,43935172.16,Unknown
10524,5809,KS3751309654120150330,UNNAMED,2015,3,30,31852.33847,37428328.14,Unknown
10525,1006,KS3720109695320140319,UNNAMED,2014,3,19,13636.71535,6430739.547,Unknown
10526,8750,KS3720110038520060313,UNNAMED,2006,3,13,45977.46925,55915222.11,Wildfire
10527,6264,KS3720209624620160409,UNNAMED,2016,4,9,39681.23372,40029110.33,Unknown
10528,2943,KS3720209641520110411,UNNAMED,2011,4,11,35105.44718,18809392.17,Prescribed Fire
10529,2093,KS3737709668520140419,UNNAMED,2014,4,19,21576.2857,13437505.31,Unknown
10530,2816,KS3737909622820140404,UNNAMED,2014,4,4,31311.91737,18079800.09,Unknown
10531,1704,KS3738309668420110506,UNNAMED,2011,5,6,18891.92779,10940423.24,Prescribed Fire
10532,4316,IN3886208542920071001,UNITS 8-9 2008,2007,10,1,32488.49537,28850171.83,Prescribed Fire
10533,5053,IN3887208541020051001,RX BURNPLAN AREA 2-06,2005,10,1,65058.94752,33777119.83,Prescribed Fire
10534,692,IN3888908543920100319,RX UNIT 26B SPRING 2010,2010,3,19,10394.72033,4630282.841,Prescribed Fire
10535,921,IN3891008537820090324,UNIT 30D SPRING 2009,2009,3,24,17803.43824,6166281.606,Prescribed Fire
10536,1249,KS3751309665220150422,UNNAMED,2015,4,22,21698.51911,8049174.129,Unknown
10537,4420,KS3751309670120110411,UNNAMED,2011,4,11,31311.79409,28480144.14,Prescribed Fire
10538,1926,KS3751509605520110506,UNNAMED,2011,5,6,24168.74963,12408263.01,Prescribed Fire
10539,1139,KS3720209659320150422,UNNAMED,2015,4,22,31715.07686,7278372.63,Unknown
10540,2448,KS3720409636020150407,UNNAMED,2015,4,7,49406.77476,15641975.9,Unknown
10541,9421,KS3720609666620110411,UNNAMED,2011,4,11,88405.2593,60211878.33,Prescribed Fire
10542,1329,KS3721409640720120329,UNNAMED,2012,3,29,14959.18844,8496169.688,Unknown
10543,7448,KS3721609659020140411,UNNAMED,2014,4,11,45672.69334,47612576.2,Unknown
10544,1396,KS3722009654620140419,UNNAMED,2014,4,19,18088.38567,8924579.544,Unknown
10545,4189,KS3738909684020151111,62ND ROAD,2015,11,11,29920.56514,26911486.53,Wildfire
10546,3095,KS3739209643420140404,UNNAMED,2014,4,4,40478.76862,19877264.25,Unknown
10547,935,IN3893208540120130401,NON-WUI HAZARD FUELS PRESCRIBED FIRE,2013,4,1,13237.69426,6256862.611,Prescribed Fire
10548,517,IN3896008544020090318,UNIT 0-H SPRING 2009,2009,3,18,22639.34149,3466562.949,Prescribed Fire
10549,697,IN3899408620120100317,FORK RIDGE RX,2010,3,17,9972.759435,4677054.028,Prescribed Fire
10550,1408,IN3899508542920101106,TRACER,2010,11,6,18588.65957,9446768.45,Wildfire
10551,3230,IN3899608542220100413,WUI UNIT 28K,2010,4,13,31191.47312,21667709.19,Prescribed Fire
10552,899,IN3913008627020160330,UNNAMED,2016,3,30,12832.78952,6052342.628,Prescribed Fire
10553,2688,KS3707309638020140412,UNNAMED,2014,4,12,27002.96521,17116647.34,Unknown
10554,4796,KS3707409657020110411,UNNAMED,2011,4,11,75146.68814,30547702.21,Prescribed Fire
10555,4945,KS3707509614820160401,UNNAMED,2016,4,1,59420.81435,31484248.44,Unknown
10556,4483,KS3707909640320150322,UNNAMED,2015,3,22,54428.7268,28554216.88,Unknown
10557,2921,KS3707909907320080425,UNNAMED,2008,4,25,23326.3151,18607289.19,Unknown
10558,17774,KS3707910189920110508,TUNNER,2011,5,8,88381.88995,113406581.1,Wildfire
10559,1043,KS3708209624420150501,UNNAMED,2015,5,1,17240.22356,6644522.052,Unknown
10560,1438,KS3722309604920160409,UNNAMED,2016,4,9,18438.62289,9196421.517,Unknown
10561,1654,KS3722509627119880316,UNNAMED,1988,3,16,34911.38084,10571923.83,Wildfire
10562,1465,KS3722609626620110506,UNNAMED,2011,5,6,21014.27355,9370098.285,Prescribed Fire
10563,4150,KS3722609638420160409,UNNAMED,2016,4,9,76825.7501,26537333.09,Unknown
10564,4337,KS3722709599420160409,UNNAMED,2016,4,9,55155.42143,27728844.87,Unknown
10565,1588,KS3722709611620160409,UNNAMED,2016,4,9,23164.94841,10154987.03,Unknown
10566,10094,KS3722809641020140404,UNNAMED,2014,4,4,91548.72757,64547075.37,Unknown
10567,8194,KS3723109663720040401,UNNAMED,2004,4,1,95309.43463,52445760.91,Wildfire
10568,1584,KS3739209643820160323,UNNAMED,2016,3,23,25302.03392,10170317.75,Unknown
10569,1920,KS3739509622320150330,UNNAMED,2015,3,30,23641.1953,12333190.35,Unknown
10570,5007,KS3739509622620160409,UNNAMED,2016,4,9,44978.80168,32152493.74,Unknown
10571,863,IN4160808721819860325,OGDEN DUNS,1986,3,25,17537.20481,6254608.157,Wildfire
10572,2039,KS3612609652620150422,UNNAMED,2015,4,22,28115.0985,13733688.83,Unknown
10573,13866,KS3698809687920150407,UNNAMED,2015,4,7,117487.2857,88118143.01,Unknown
10574,1182,KS3700809689120140428,UNNAMED,2014,4,28,11623.06291,7514370.179,Unknown
10575,2091,KS3708209658520140411,UNNAMED,2014,4,11,19099.23882,13317848.84,Unknown
10576,2029,KS3708409680420110411,UNNAMED,2011,4,11,25169.93094,12925483.36,Prescribed Fire
10577,4438,KS3708809680120140411,UNNAMED,2014,4,11,38973.63243,28273954.71,Unknown
10578,2829,KS3708909667920160401,UNNAMED,2016,4,1,23338.75154,18026477.2,Unknown
10579,2065,KS3723309616320160401,UNNAMED,2016,4,1,24193.44418,13208693,Unknown
10580,1854,KS3723309616520120329,UNNAMED,2012,3,29,21413.26136,11859207.04,Unknown
10581,2870,KS3723609598520140428,UNNAMED,2014,4,28,32015.00463,18355137.87,Unknown
10582,1414,KS3739609682820110411,UNNAMED,2011,4,11,19002.19863,9082186.232,Prescribed Fire
10583,1212,KS3739909615320140412,UNNAMED,2014,4,12,24991.10116,7786232.235,Unknown
10584,4122,KS3701309685220110506,UNNAMED,2011,5,6,34202.70519,26209032.12,Prescribed Fire
10585,2164,KS3701409650620160323,UNNAMED,2016,3,23,20874.10738,13758008.93,Unknown
10586,1676,KS3701609680020110506,UNNAMED,2011,5,6,16835.21669,10661274.05,Prescribed Fire
10587,1090,KS3709809685420150330,UNNAMED,2015,3,30,14971.01581,6944667.149,Unknown
10588,1157,KS3709909676120150330,UNNAMED,2015,3,30,15134.08812,7373547.988,Unknown
10589,2476,KS3710309642520160409,UNNAMED,2016,4,9,28581.49744,15779368.27,Unknown
10590,1023,KS3710309646420160323,UNNAMED,2016,3,23,14859.64938,6519003.368,Unknown
10591,1298,KS3710809692520140412,UNNAMED,2014,4,12,17287.56597,8275124.04,Unknown
10592,9872,KS3711009628520140404,UNNAMED,2014,4,4,108356.1685,62934838.48,Unknown
10593,1357,KS3724909606420160402,4/2/2001,2016,4,2,17293.47477,8683820.147,Wildfire
10594,1716,KS3725409667120110506,UNNAMED,2011,5,6,16245.28695,10982065.63,Prescribed Fire
10595,3567,KS3725509972020100814,MILLER,2010,8,14,49368.58472,22824110.04,Wildfire
10596,3076,KS3725909960620080128,LEXINGTON,2008,1,28,30269.04612,19688182.49,Wildfire
10597,2696,KS3726409605120110412,UNNAMED,2011,4,12,43090.14366,17259061.57,Prescribed Fire
10598,99705,KS3740209652220140404,UNNAMED,2014,4,4,402929.7792,640594104.2,Unknown
10599,3478,KS3740209943419970217,UNNAMED,1997,2,17,39153.61446,22342309.05,Wildfire
10600,3729,KS3740409659120110411,UNNAMED,2011,4,11,37076.6899,23958445.64,Prescribed Fire
10601,16448,KS3740409903019940407,UNNAMED,1994,4,7,107800.0042,105673372.3,Wildfire
10602,6329,KS3740509652120110506,UNNAMED,2011,5,6,87744.88372,40659535.63,Prescribed Fire
10603,2342,KS3740909633820160409,UNNAMED,2016,4,9,21366.75775,15046641.99,Unknown
10604,1881,KS3741209632920150407,UNNAMED,2015,4,7,25105.2082,12087351.2,Unknown
10605,5620,KS3701709647520150330,UNNAMED,2015,3,30,38085.01404,35740427.42,Unknown
10606,1950,KS3701809609120150407,UNNAMED,2015,4,7,26066.92075,12404084.31,Unknown
10607,5987,KS3711309675920160408,UNNAMED,2016,4,8,54509.781,38167555.86,Unknown
10608,1171,KS3711409882919940322,UNNAMED,1994,3,22,24312.86574,7466910.008,Wildfire
10609,10537,KS3711909628120160409,UNNAMED,2016,4,9,116485.7131,67180802.67,Unknown
10610,2097,KS3727009610920110506,UNNAMED,2011,5,6,32014.76321,13422728.93,Prescribed Fire
10611,5692,KS3727109608220140404,UNNAMED,2014,4,4,41617.28413,36439872.34,Unknown
10612,1419,KS3741309671520160408,UNNAMED,2016,4,8,25332.19598,9119764.433,Unknown
10613,1554,KS3741409666020110506,UNNAMED,2011,5,6,25459.17443,9985150.385,Prescribed Fire
10614,1225,KS3741409875720080425,UNNAMED,2008,4,25,16769.2291,7870889.102,Unknown
10615,18498,KS3741509631720140404,UNNAMED,2014,4,4,141576.3822,118872487.6,Unknown
10616,1558,KS3741509646620110506,UNNAMED,2011,5,6,23200.75646,10013356.82,Prescribed Fire
10617,1044,KS3702209605320020330,UNNAMED,2002,3,30,22343.40481,6640768.858,Wildfire
10618,1315,KS3702309605920110506,UNNAMED,2011,5,6,18719.4946,8361382.323,Prescribed Fire
10619,4514,KS3711909684320160408,UNNAMED,2016,4,8,41607.59872,28779858.35,Unknown
10620,1007,KS3712109636320150330,UNNAMED,2015,3,30,12598.98434,6419984.167,Unknown
10621,1363,KS3712209673120150407,UNNAMED,2015,4,7,14487.56498,8689636.406,Unknown
10622,1676,KS3712409664620150407,UNNAMED,2015,4,7,14897.42474,10686527.02,Unknown
10623,1227,KS3713109615020110412,UNNAMED,2011,4,12,27506.25048,7827850.313,Prescribed Fire
10624,1194,KS3727109622220140428,UNNAMED,2014,4,28,22016.37542,7640681.609,Unknown
10625,1803,KS3727109680220160323,UNNAMED,2016,3,23,22002.42828,11542402.48,Unknown
10626,4567,KS3727209608320160409,UNNAMED,2016,4,9,49140.16733,29240557.39,Unknown
10627,16151,KS3727209618020140319,UNNAMED,2014,3,19,91240.47469,103401805.7,Unknown
10628,18894,KS3727309618920110412,UNNAMED,2011,4,12,132509.572,120967169.6,Prescribed Fire
10629,2673,KS3727609607320150407,UNNAMED,2015,4,7,34778.19141,17116390.89,Unknown
10630,1335,KS3741709671220140411,UNNAMED,2014,4,11,19512.59854,8580851,Unknown
10631,5764,KS3741809947519940316,UNNAMED,1994,3,16,57874.74546,37045129.64,Wildfire
10632,4790,KS3742309615219960426,UNNAMED,1996,4,26,64823.31664,30786314.25,Unknown
10633,2953,KS3742309888820080425,UNNAMED,2008,4,25,29965.44089,18980960.52,Unknown
10634,2655,KS3702909630620140404,UNNAMED,2014,4,4,42477.37498,16891610.16,Unknown
10635,1038,KS3703109629320130425,UNNAMED,2013,4,25,13943.2698,6602882.435,Unknown
10636,1286,KS3703309974320000904,UNNAMED,2000,9,4,22349.45803,8182861.384,Wildfire
10637,1615,KS3713409636720160409,UNNAMED,2016,4,9,18225.37442,10302092.31,Unknown
10638,3133,KS3713409643520160401,UNNAMED,2016,4,1,44480.791,19983167.6,Unknown
10639,1345,KS3713709606120160401,UNNAMED,2016,4,1,21961.99566,8582058.892,Unknown
10640,4566,KS3714209894520080425,UNNAMED,2008,4,25,41172.01738,29130418.6,Unknown
10641,14145,KS3714709630920110412,UNNAMED,2011,4,12,124727.9006,90260570.08,Prescribed Fire
10642,6374,KS3714809597920040401,UNNAMED,2004,4,1,65688.96391,40688473.05,Wildfire
10643,1450,KS3715009621220160409,UNNAMED,2016,4,9,26454.74039,9250660.465,Unknown
10644,1356,KS3715409673720120329,UNNAMED,2012,3,29,15924.91823,8655914.081,Unknown
10645,7331,KS3715609632120150226,UNNAMED,2015,2,26,59277.40121,46766260.83,Unknown
10646,3012,KS3715609635820150314,UNNAMED,2015,3,14,26078.80849,19225690.85,Unknown
10647,1156,KS3715809600120110412,UNNAMED,2011,4,12,35226.16975,7381239.696,Prescribed Fire
10648,1957,KS3742509619520110506,UNNAMED,2011,5,6,30604.04785,12582265.46,Prescribed Fire
10649,1080,KS3742509682120110506,UNNAMED,2011,5,6,12639.41261,6944829.126,Prescribed Fire
10650,1557,KS3742709601720120329,UNNAMED,2012,3,29,28257.82031,10008723.36,Unknown
10651,1449,KS3703609818720150313,WALDRON,2015,3,13,20054.17638,9222392.667,Wildfire
10652,800724,KS3703709613220090410,UNNAMED,2009,4,10,15415866.76,5090175240,Unknown
10653,6165,KS3704909621120140404,UNNAMED,2014,4,4,52983.70364,39238627.44,Unknown
10654,4089,KS3705109660320110506,UNNAMED,2011,5,6,53025.70636,26023995.6,Prescribed Fire
10655,6606,KS3705309613220140319,UNNAMED,2014,3,19,58695.85994,42047597.74,Unknown
10656,2471,KS3705910169620060205,STEELER,2006,2,5,24966.40014,15730185.69,Wildfire
10657,23123,KS3706010033219960221,UNNAMED,1996,2,21,113017.8324,147213521.2,Wildfire
10658,1339,KS3706309653620160323,UNNAMED,2016,3,23,16929.72407,8523310.606,Unknown
10659,2321,KS3847909666320120421,UNNAMED,2012,4,21,28175.4881,15348996.89,Unknown
10660,1190,KS3848209659220140328,14 NORTH PATCH,2014,3,28,18140.29584,7872772.323,Prescribed Fire
10661,2796,KS3848309608720150330,UNNAMED,2015,3,30,44524.84207,18491936.39,Unknown
10662,2535,KS3848309630220160408,UNNAMED,2016,4,8,31952.13826,16765206.38,Unknown
10663,2109,KS3865809604920030414,UNNAMED,2003,4,14,34394.8373,14018367.31,Unknown
10664,1675,KS3866709653720110506,UNNAMED,2011,5,6,23272.28742,11133648.05,Prescribed Fire
10665,2274,KS3866709654120160424,UNNAMED,2016,4,24,30971.31876,15117765.05,Unknown
10666,2922,KS3867009644520160409,UNNAMED,2016,4,9,30399.1854,19426804.05,Unknown
10667,1836,KS3870309640420160408,UNNAMED,2016,4,8,35914.99423,12218800.03,Unknown
10668,3209,KS3870309640920150407,UNNAMED,2015,4,7,36497.26956,21356666.82,Unknown
10669,2015,KS3890909651420150330,UNNAMED,2015,3,30,29927.71143,13484759.03,Unknown
10670,3240,KS3891309599020030414,UNNAMED,2003,4,14,36386.50751,21688074.61,Unknown
10671,2172,KS3854809571820130425,UNNAMED,2013,4,25,22079.2364,14391192.01,Unknown
10672,2098,KS3854909571220110412,UNNAMED,2011,4,12,20142.80282,13901079.26,Prescribed Fire
10673,2586,KS3855009571420140506,UNNAMED,2014,5,6,23268.0427,17137038.13,Unknown
10674,2853,KS3855209639120140411,UNNAMED,2014,4,11,22515.48478,18904211.54,Unknown
10675,3401,KS3870509780920020213,UNNAMED,2002,2,13,66757.73221,22632522.58,Unknown
10676,1703,KS3870709642320160424,UNNAMED,2016,4,24,16345.03807,11332591.44,Unknown
10677,7665,KS3870709782619880418,SMOKY HILL AIR FORCE RANGE,1988,4,18,91078.52681,51011708.11,Unknown
10678,5011,KS3870709782919890405,UNNAMED,1989,4,5,56934.07551,33347931.98,Unknown
10679,2258,KS3870809618820120421,UNNAMED,2012,4,21,16424.31351,15028401.48,Unknown
10680,6556,KS3871009783419890421,UNNAMED,1989,4,21,56524.62515,43635991.42,Unknown
10681,2109,KS3874809657320160424,UNNAMED,2016,4,24,20467.96389,14054217.13,Unknown
10682,4972,KS3874809957019960411,UNNAMED,1996,4,11,51303.16246,33130580.56,Wildfire
10683,2554,KS3874909605820030414,UNNAMED,2003,4,14,38834.20073,17017247.27,Unknown
10684,2347,KS3875209605020150407,UNNAMED,2015,4,7,23234.63149,15638303.14,Unknown
10685,1517,KS3875509605020160408,UNNAMED,2016,4,8,22123.85527,10110634.38,Unknown
10686,2654,KS3875709605520110411,UNNAMED,2011,4,11,33814.51143,17688457.41,Prescribed Fire
10687,2238,KS3875809657420110411,UNNAMED,2011,4,11,37232.02102,14915568.7,Prescribed Fire
10688,2304,KS3891309603920150422,UNNAMED,2015,4,22,40987.27497,15419127.81,Unknown
10689,2497,KS3891309617520110411,UNNAMED,2011,4,11,35617.10209,16711961.85,Prescribed Fire
10690,5305,KS3891309639420110411,UNNAMED,2011,4,11,61231.37687,35511301.34,Prescribed Fire
10691,1916,KS3855509608720110506,UNNAMED,2011,5,6,38266.26775,12697572.16,Prescribed Fire
10692,2210,KS3855709599720110506,UNNAMED,2011,5,6,38077.35044,14647801.19,Prescribed Fire
10693,1832,KS3855909664020150422,UNNAMED,2015,4,22,25833.18162,12143095.48,Unknown
10694,2288,KS3871209630620110506,UNNAMED,2011,5,6,26205.98966,15231263.54,Prescribed Fire
10695,2940,KS3871409640119940218,UNNAMED,1994,2,18,33959.77416,19571878.66,Wildfire
10696,14832,KS3875909798119880418,UNNAMED,1988,4,18,148433.855,98857033.06,Unknown
10697,3920,KS3876109612520160408,UNNAMED,2016,4,8,35588.67175,26123758.98,Unknown
10698,1832,KS3891509597320150422,UNNAMED,2015,4,22,41753.83033,12263559.8,Unknown
10699,2975,KS3891509668520160408,UNNAMED,2016,4,8,39181.57738,19911739.93,Unknown
10700,1295,KS3855909680120140505,UNNAMED,2014,5,5,16921.2261,8582194.455,Unknown
10701,1822,KS3856209659620160503,UNNAMED,2016,5,3,20667.19774,12080043.52,Unknown
10702,18747,KS3856309645620030421,UNNAMED,2003,4,21,125028.3495,124270482,Unknown
10703,3191,KS3856609650820110506,UNNAMED,2011,5,6,26558.21556,21157657.58,Prescribed Fire
10704,2460,KS3856709593720140506,UNNAMED,2014,5,6,19466.23806,16311481.27,Unknown
10705,4313,KS3856909602220150407,UNNAMED,2015,4,7,57771.64295,28597827.23,Unknown
10706,1713,KS3857109661220110411,UNNAMED,2011,4,11,32282.86786,11354702.99,Prescribed Fire
10707,9436,KS3871509783819910404,UNNAMED,1991,4,4,54301.10407,62816210.21,Unknown
10708,1441,KS3871609604620030414,UNNAMED,2003,4,14,26332.06446,9595379.387,Unknown
10709,3253,KS3876409609920140326,UNNAMED,2014,3,26,39724.34955,21682946.31,Unknown
10710,2983,KS3876409609920150330,UNNAMED,2015,3,30,36046.79343,19885899.2,Unknown
10711,3989,KS3891709618620160503,UNNAMED,2016,5,3,42926.54465,26703624.04,Unknown
10712,2029,KS3891909672420150422,UNNAMED,2015,4,22,22785.41444,13581900.15,Unknown
10713,1154,KS3892010181120060731,UNNAMED,2006,7,31,13927.50111,7723551.512,Wildfire
10714,4195,KS3857509594320030414,UNNAMED,2003,4,14,34886.18075,27816532.4,Unknown
10715,1981,KS3857509682620150422,UNNAMED,2015,4,22,26131.45839,13135497.4,Unknown
10716,5515,KS3857809671520150422,UNNAMED,2015,4,22,48244.35081,36572195.24,Unknown
10717,1582,KS3857909630720110506,UNNAMED,2011,5,6,34476.05775,10493044.79,Prescribed Fire
10718,1918,KS3871809788320150328,UNNAMED,2015,3,28,18493.69191,12768756.53,Unknown
10719,1241,KS3872009653120110411,UNNAMED,2011,4,11,20560.83656,8262261.02,Prescribed Fire
10720,1090,KS3872009653120160408,UNNAMED,2016,4,8,21117.85048,7253684.418,Unknown
10721,1392,KS3872009653220140411,UNNAMED,2014,4,11,16907.47531,9267649.472,Unknown
10722,3969,KS3876409657520140326,UNNAMED,2014,3,26,42358.88272,26454550.83,Unknown
10723,1148,KS3877809657620160408,UNNAMED,2016,4,8,14304.84593,7658495.291,Unknown
10724,1610,KS3878009610520160409,UNNAMED,2016,4,9,24939.01855,10738109.04,Unknown
10725,1210,KS3878009613720110411,UNNAMED,2011,4,11,16427.86486,8070719.815,Prescribed Fire
10726,2368,KS3848309630420140411,UNNAMED,2014,4,11,30224.85424,15662952.61,Unknown
10727,2696,KS3848309647520160408,UNNAMED,2016,4,8,22681.44562,17833401.42,Unknown
10728,2504,KS3848409594320110506,UNNAMED,2011,5,6,36029.89384,16564673.47,Prescribed Fire
10729,1011,KS3858209653420110506,UNNAMED,2011,5,6,14149.26234,6703058.155,Prescribed Fire
10730,1099,KS3858609574020140412,UNNAMED,2014,4,12,18034.9109,7289208.3,Unknown
10731,1361,KS3858609657820160424,UNNAMED,2016,4,24,16206.11892,9028821.244,Unknown
10732,7774,KS3858609671220140411,UNNAMED,2014,4,11,52811.37851,51566223.49,Unknown
10733,1696,KS3858609675320160424,UNNAMED,2016,4,24,22853.81996,11252311.91,Unknown
10734,1113,KS3858709719220110411,UNNAMED,2011,4,11,17915.31345,7380913.327,Prescribed Fire
10735,1560,KS3858809635020160424,UNNAMED,2016,4,24,20135.00278,10347298,Unknown
10736,8347,KS3872009782219860328,UNNAMED,1986,3,28,57271.4395,55573466.02,Unknown
10737,1003,KS3872009784320150123,UNNAMED,2015,1,23,13380.09504,6680730.39,Unknown
10738,16849,KS3872209618920150422,UNNAMED,2015,4,22,101201.9839,112187893,Unknown
10739,4507,KS3872209663820160424,UNNAMED,2016,4,24,43821.86678,30011008.55,Unknown
10740,1664,KS3878009625320140411,UNNAMED,2014,4,11,26357.5746,11100097.57,Unknown
10741,1654,KS3878009633220110506,UNNAMED,2011,5,6,26870.65992,11030440.27,Prescribed Fire
10742,15512,KS3878209619119880321,UNNAMED,1988,3,21,95463.69545,103453991.7,Wildfire
10743,1417,KS3878410066019951225,UNNAMED,1995,12,25,20519.37097,9448391.861,Unknown
10744,23391,KS3879009618320070401,UNNAMED,2007,4,1,221390.8123,155988213.9,Unknown
10745,4604,KS3848609599020110506,UNNAMED,2011,5,6,42534.42236,30452672.85,Prescribed Fire
10746,66148,KS3848709654320140326,UNNAMED,2014,3,26,269869.2586,437694808.6,Unknown
10747,23609,KS3848709676820110411,UNNAMED,2011,4,11,134389.1726,156196711.6,Prescribed Fire
10748,3021,KS3848809596820150501,UNNAMED,2015,5,1,36857.67281,19986258.35,Unknown
10749,1240,KS3859009664020140411,UNNAMED,2014,4,11,14990.60192,8226263.428,Unknown
10750,5904,KS3859109594220110506,UNNAMED,2011,5,6,75070.84424,39166811,Prescribed Fire
10751,1081,KS3859109663920110411,UNNAMED,2011,4,11,17290.1121,7169485.897,Prescribed Fire
